,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
7930,C-1763,2-[(4-chlorophenyl)hydrazono]malononitrile,"InChI=1S/C9H5ClN4/c10-7-1-3-8(4-2-7)13-14-9(5-11)6-12/h1-4,13H",LLQAOIITXFNWED-UHFFFAOYSA-N,ClC1=CC=C(NN=C(C#N)C#N)C=C1,-4.36,0.0,1.0,G1,204.62,2.15506,53.7357,14.0,4.0,1.0,5.0,2.0,68.0,1.0,0.0,0.0,1.0,71.97,86.02997574,2.726576473,405.6105558
281,A-472,zinc dihydroxide,InChI=1S/2H2O.Zn/h2*1H2;/q;;+2/p-2,UGZADUVQMDAIAO-UHFFFAOYSA-L,[OH-].[OH-].[Zn++],-2.185828855,0.0,1.0,G1,99.404,-0.3561,3.8716,3.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,60.0,31.21331266,0.0,2.754887502
8550,D-1082,disperse violet 1,"InChI=1S/C14H10N2O2/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6H,15-16H2",FBMQNRKSAWNXBT-UHFFFAOYSA-N,Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,-5.859,0.0,1.0,G1,238.246,1.6264,68.5738,18.0,4.0,2.0,4.0,0.0,88.0,2.0,0.0,1.0,3.0,86.18,103.215376,2.409415067,644.935334
2168,A-3567,lead(2+) ion dinitrate,InChI=1S/2NO3.Pb/c2*2-1(3)4;/q2*-1;+2,RLJMLMKIBZAXJO-UHFFFAOYSA-N,[Pb++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.166535451,0.0,1.0,G1,331.208,-0.859,26.4768,9.0,6.0,0.0,9.0,0.0,50.0,0.0,0.0,0.0,0.0,132.4,68.46518759,-7.2e-08,69.05865003
1050,A-1807,2-nitrophenyl acetate,"InChI=1S/C8H7NO4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3",MRCKRGSNLOHYRA-UHFFFAOYSA-N,CC(=O)Oc1ccccc1[N+]([O-])=O,-2.185523911,0.0,1.0,G1,181.147,1.5201,44.4054,13.0,4.0,0.0,5.0,2.0,68.0,1.0,0.0,0.0,1.0,69.44,74.0893304,3.043527355,347.7521927
8929,E-1268,Ethyl_Biscoumacetate,"InChI=1S/C22H16O8/c1-2-28-20(25)15(16-18(23)11-7-3-5-9-13(11)29-21(16)26)17-19(24)12-8-4-6-10-14(12)30-22(17)27/h3-10,15,23-24H,2H2,1H3",JCLHQFUTFHUXNN-UHFFFAOYSA-N,c1ccc2OC(=O)C(C(C(=O)OCC)C3=C(O)c4ccccc4OC3=O)=C(O)c2c1,-3.66,0.115,2.0,G3,408.362,3.0056,106.7736,30.0,8.0,2.0,8.0,4.0,152.0,4.0,0.0,0.0,4.0,127.18,168.1078075,2.089383687,1296.934233
2657,A-4464,lithium(1+) ion hydroxide,InChI=1S/Li.H2O/h;1H2/q+1;/p-1,WMFOQBRAJBCJND-UHFFFAOYSA-M,[Li+].[OH-],0.662123436,0.18434784,3.0,G5,23.948,-3.1728,1.9358,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,30.0,25.14679671,0.0,2.0
3224,A-5325,2-oxobutanedioic acid,"InChI=1S/C4H4O5/c5-2(4(8)9)1-3(6)7/h1H2,(H,6,7)(H,8,9)",KHPXUQMNIQBQEV-UHFFFAOYSA-N,OC(=O)CC(=O)C(O)=O,0.879192534,0.0,1.0,G1,132.071,-0.8852,24.8956,9.0,3.0,2.0,5.0,3.0,50.0,0.0,0.0,0.0,0.0,91.67,49.90711118,3.788427601,158.34093
1451,A-2494,2-methylpropane,InChI=1S/C4H9/c1-4(2)3/h1-3H3,IIVWHGMLFGNMOW-UHFFFAOYSA-N,C[C](C)C,-4.376546543,0.0,1.0,G1,57.116,1.62059,20.265,4.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,27.83407737,2.323790008,4.754887502
239,A-402,2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3/b4-3+",BJIOGJUNALELMI-ONEGZZNKSA-N,COc1cc(\C=C\C)ccc1O,-2.364737497,0.0,1.0,G1,164.204,2.4339,49.3668,12.0,2.0,1.0,2.0,2.0,64.0,1.0,0.0,0.0,1.0,29.46,72.10934753,3.045828965,289.8900955
6415,B-3399,"2-benzofurancarboxylic acid, 3-methoxy-","InChI=1S/C10H8O4/c1-13-8-6-4-2-3-5-7(6)14-9(8)10(11)12/h2-5H,1H3,(H,11,12)",MZOCFIBSONGMJF-UHFFFAOYSA-N,COc1c(oc2ccccc12)C(O)=O,-2.8857,0.0,1.0,G1,192.17,2.1396,49.7253,14.0,3.0,1.0,4.0,2.0,72.0,2.0,0.0,0.0,2.0,59.67,79.70658223,2.784683022,483.8276972
6623,B-3665,trimethylamine,InChI=1S/C3H9N/c1-4(2)3/h1-3H3,GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,1.1777,0.16885,2.0,G3,59.112,0.1778,19.611,4.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,3.24,27.22896893,2.323790008,8.0
4554,B-1285,"1,1-dichloro-1-nitropropane","InChI=1S/C3H5Cl2NO2/c1-2-3(4,5)6(7)8/h2H2,1H3",DNYOTMDPSXBJRJ-UHFFFAOYSA-N,CCC(Cl)(Cl)[N+]([O-])=O,-1.4996,0.0,1.0,G1,157.984,1.8045,31.7224,8.0,2.0,0.0,5.0,2.0,48.0,0.0,0.0,0.0,0.0,43.14,56.72864343,3.908496638,103.4565452
7528,C-961,"2,2',3,4,5,5',6-heptachlorobiphenyl",InChI=1S/C12H3Cl7/c13-4-1-2-6(14)5(3-4)7-8(15)10(17)12(19)11(18)9(7)16/h1-3H,PYZHTHZEHQHHEN-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,-8.46,0.441898943,3.0,G5,395.327,7.9274,86.948,19.0,0.0,0.0,7.0,1.0,100.0,2.0,0.0,0.0,2.0,0.0,144.6113609,2.865607197,634.6079667
3095,A-5161,"1,3-dihydroxypropan-2-yl 2-sulfanylacetate 2,3-dihydroxypropyl 2-sulfanylacetate","InChI=1S/C5H10O4S/c6-1-4(7)2-9-5(8)3-10/h4,6-7,10H,1-3H2",DOGJSOZYUGJVKS-UHFFFAOYSA-N,OCC(O)COC(=O)CS,0.779374207,0.0,1.0,G1,166.198,-1.1874,37.9046,10.0,5.0,3.0,5.0,4.0,60.0,0.0,0.0,0.0,0.0,66.76,64.21762098,3.258184701,105.8210731
5987,B-2923,buthiobate,"InChI=1S/C21H28N2S2/c1-5-6-14-24-20(23-19-8-7-13-22-15-19)25-16-17-9-11-18(12-10-17)21(2,3)4/h7-13,15H,5-6,14,16H2,1-4H3",ZZVVDIVWGXTDRQ-UHFFFAOYSA-N,CCCCSC(SCc1ccc(cc1)C(C)(C)C)=Nc2cccnc2,-5.5712,0.0,1.0,G1,372.603,6.8333,115.135,25.0,4.0,0.0,4.0,6.0,134.0,2.0,0.0,0.0,2.0,25.25,160.499109,2.022160989,658.5454468
8697,E-58,"1,5-dimethylnaphthalene","InChI=1S/C12H12/c1-9-5-3-8-12-10(2)6-4-7-11(9)12/h3-8H,1-2H3",SDDBCEWUYXVGCQ-UHFFFAOYSA-N,c1ccc2c(C)cccc2c1C,-4.74,0.033176297,3.0,G5,156.228,3.45664,53.422,12.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,2.0,0.0,72.84295188,2.943372852,372.0578662
8470,C-2550,benzyl-kni-727,"InChI=1S/C28H37N3O4S/c1-27(2,3)30-25(34)24-28(4,5)36-18-31(24)26(35)23(33)21(16-19-12-8-6-9-13-19)29-22(32)17-20-14-10-7-11-15-20/h6-15,21,23-24,33H,16-18H2,1-5H3,(H,29,32)(H,30,34)",IIUYNOCBVMYAHS-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)CC3=CC=CC=C3,-3.72,0.0,1.0,G1,511.688,2.9123,143.2962,36.0,5.0,3.0,8.0,8.0,194.0,2.0,1.0,1.0,3.0,98.74,217.5832081,1.815449568,1053.469398
2403,A-4020,potassium hydrogen oxalate,"InChI=1S/C2H2O4.K/c3-1(4)2(5)6;/h(H,3,4)(H,5,6);/q;+1/p-1",JMTCDHVHZSGGJA-UHFFFAOYSA-M,[K+].OC(=O)C([O-])=O,-0.70969048,0.0,1.0,G1,128.124,-5.1751,12.6428,7.0,3.0,1.0,5.0,0.0,34.0,0.0,0.0,0.0,0.0,77.43,81.93826954,0.0,75.69058447
7972,C-1832,4-aminotoluene-2-sulfonic acid,"InChI=1S/C7H9NO3S/c1-5-2-3-6(8)4-7(5)12(9,10)11/h2-4H,8H2,1H3,(H,9,10,11)",BRKFTWHPLMMNHF-UHFFFAOYSA-N,CC1=C(C=C(N)C=C1)[S](O)(=O)=O,-1.62,0.198539868,2.0,G3,187.22,0.82392,45.406,12.0,3.0,2.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,80.39,70.76487194,3.434493909,397.1125573
675,A-1172,4-phenylbutan-2-one,"InChI=1S/C10H12O/c1-9(11)7-8-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3",AKGGYBADQZYZPD-UHFFFAOYSA-N,CC(=O)CCc1ccccc1,-1.716017996,0.0,1.0,G1,148.205,2.2082,45.444,11.0,1.0,0.0,1.0,3.0,58.0,1.0,0.0,0.0,1.0,17.07,67.05269368,2.453018744,225.88791
2061,A-3399,2-(methylamino)-1-phenylpropan-1-ol,"InChI=1S/C10H15NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,10-12H,1-2H3/t8-,10+/m0/s1",KWGRBVOPPLSCSI-WCBMZHEXSA-N,CN[C@@H](C)[C@@H](O)c1ccccc1,-1.405191317,0.0,1.0,G1,165.236,1.3279,49.9235,12.0,2.0,2.0,2.0,3.0,66.0,1.0,0.0,0.0,1.0,32.26,73.23526751,2.711040723,222.5400056
6771,B-3999,2-methylnaphthalene,"InChI=1S/C11H10/c1-9-6-7-10-4-2-3-5-11(10)8-9/h2-8H,1H3",QIMMUPPBPVKWKM-UHFFFAOYSA-N,Cc1ccc2ccccc2c1,-3.762,0.0,1.0,G1,142.201,3.14822,48.685,11.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,2.0,0.0,66.47800977,2.828901216,374.4500235
5564,B-2447,"1,1,2,3,3-pentachloropropane",InChI=1S/C3H3Cl5/c4-1(2(5)6)3(7)8/h1-3H,PANVCEBTPSTUEL-UHFFFAOYSA-N,ClC(Cl)C(Cl)C(Cl)Cl,-2.7223,0.0,1.0,G1,216.322,3.2012,40.629,8.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,72.98546639,3.464226847,52.69412205
4086,B-701,bianisidine,"InChI=1S/C14H16N2/c1-9-7-11(3-5-13(9)15)12-4-6-14(16)10(2)8-12/h3-8H,15-16H2,1-2H3",NUIURNJTPRWVAP-UHFFFAOYSA-N,Cc1cc(ccc1N)c2ccc(N)c(C)c2,-2.213,0.0,1.0,G1,212.296,3.13484,70.1768,16.0,2.0,2.0,2.0,1.0,82.0,2.0,0.0,0.0,2.0,52.04,95.89816295,2.502080374,480.7537052
3943,B-457,entprol,"InChI=1S/C14H32N2O4/c1-11(17)7-15(8-12(2)18)5-6-16(9-13(3)19)10-14(4)20/h11-14,17-20H,5-10H2,1-4H3",NSOXQYCFHDMMGV-UHFFFAOYSA-N,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.534,0.0,1.0,G1,292.42,-0.8864,79.6032,20.0,6.0,4.0,6.0,11.0,122.0,0.0,0.0,0.0,0.0,87.4,122.1801009,4.348925842,191.213793
9651,F-1113,"N-(3-bromophenyl)-1-methylpyrazolo[4,5-g]quinazolin-5-amine","InChI=1S/C16H12BrN5/c1-22-15-7-14-13(5-10(15)8-20-22)16(19-9-18-14)21-12-4-2-3-11(17)6-12/h2-9H,1H3,(H,18,19,21)",BBWYQCNFQUTQED-UHFFFAOYSA-N,CN1N=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-3.48,0.0,1.0,G1,354.211,4.0226,91.2347,22.0,5.0,1.0,6.0,2.0,108.0,4.0,0.0,0.0,4.0,55.63,134.6807077,1.88065523,992.339603
2055,A-3390,strontium,InChI=1S/Sr,CIOAGBVUUVVLOB-UHFFFAOYSA-N,[Sr],-1.113943352,0.0,1.0,G1,87.62,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.75647354,0.0,0.0
7455,C-790,n-(2-chlorophenyl)benzenesulfonamide,"InChI=1S/C12H10ClNO2S/c13-11-8-4-5-9-12(11)14-17(15,16)10-6-2-1-3-7-10/h1-9,14H",KMSWCQQQRKBBAH-UHFFFAOYSA-N,ClC1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,-4.32,0.0,1.0,G1,267.737,3.1408,68.7025,17.0,2.0,1.0,5.0,3.0,88.0,2.0,0.0,0.0,2.0,46.17,105.1024016,2.340365025,611.4125722
5998,B-2936,cyclohexylmercapto-acetic acid,"InChI=1S/C8H14O2S/c9-8(10)6-11-7-4-2-1-3-5-7/h7H,1-6H2,(H,9,10)",FBBVJXMXGVHARA-UHFFFAOYSA-N,OC(=O)CSC1CCCCC1,-1.3381,0.0,1.0,G1,174.265,2.1369,46.9668,11.0,2.0,1.0,3.0,3.0,64.0,0.0,1.0,1.0,1.0,37.3,71.36688055,2.092513389,130.0537478
2424,A-4055,potassium difluorodihydroxyboranuide,"InChI=1S/BF2H2O2.K/c2-1(3,4)5;/h4-5H;/q-1;+1",VRMTUNITGONABS-UHFFFAOYSA-N,[K+].O[B-](O)(F)F,-0.724347118,0.178929966,4.0,G5,121.92,-3.6504,12.4076,6.0,2.0,2.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,40.46,76.0429762,0.0,27.01955001
8295,C-2303,"2,3,3',4,4',5'-hexachlorodiphenyl  ether",InChI=1S/C12H4Cl6O/c13-6-1-2-9(12(18)11(6)17)19-5-3-7(14)10(16)8(15)4-5/h1-4H,FEIDIWDEJQVIPO-UHFFFAOYSA-N,ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1)Cl,-8.49,0.0,1.0,G1,376.881,7.3993,83.018,19.0,1.0,0.0,7.0,2.0,100.0,2.0,0.0,0.0,2.0,9.23,139.4216399,2.394454864,617.3521142
4929,B-1737,"ethanediamide, n,n'-bis(2-hydroxyethyl)-","InChI=1S/C6H12N2O4/c9-3-1-7-5(11)6(12)8-2-4-10/h9-10H,1-4H2,(H,7,11)(H,8,12)",FPQJEXTVQZHURJ-UHFFFAOYSA-N,OCCNC(=O)C(=O)NCCO,-0.1124,0.0,1.0,G1,176.172,-2.7966,40.191,12.0,4.0,4.0,6.0,4.0,70.0,0.0,0.0,0.0,0.0,98.66,69.57519767,3.547260333,141.6270751
9710,F-1183,"2-[4-[(4-methoxyphenyl)methyl]-2,5-dioxoimidazolidin-1-yl]propanoic acid","InChI=1S/C14H16N2O5/c1-8(13(18)19)16-12(17)11(15-14(16)20)7-9-3-5-10(21-2)6-4-9/h3-6,8,11H,7H2,1-2H3,(H,15,20)(H,18,19)",HCTFEPDEGBYVHP-UHFFFAOYSA-N,COC1=CC=C(CC2NC(=O)N(C(C)C(=O)O)C2=O)C=C1,-0.86,0.0,1.0,G1,292.291,0.6312,72.9615,21.0,4.0,2.0,7.0,5.0,112.0,1.0,1.0,1.0,2.0,95.94,121.04715,2.094742811,569.2320284
2356,A-3924,(ethylsulfanyl)ethane,"InChI=1S/C4H10S/c1-3-5-4-2/h3-4H2,1-2H3",LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,-1.468024827,0.064012413,2.0,G3,90.191,1.7594,28.673,5.0,1.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,37.9571874,2.190609687,11.11941548
8015,C-1892,"1-(1-aziridinyl)-2,4-dinitrobenzene","InChI=1S/C8H7N3O4/c12-10(13)6-1-2-7(9-3-4-9)8(5-6)11(14)15/h1-2,5H,3-4H2",TVSWGBWBKSQDMI-UHFFFAOYSA-N,[O-][N+](=O)C1=CC=C(N2CC2)C(=C1)[N+]([O-])=O,-3.0,0.0,1.0,G1,209.161,1.323,51.9638,15.0,5.0,0.0,7.0,3.0,78.0,1.0,1.0,1.0,2.0,89.29,84.22124131,2.480506029,441.5129642
5022,B-1844,triallate,"InChI=1S/C10H16Cl3NOS/c1-6(2)14(7(3)4)10(15)16-5-8(11)9(12)13/h6-7H,5H2,1-4H3",MWBPRDONLNQCFV-UHFFFAOYSA-N,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.8818,0.0,1.0,G1,304.67,4.8439,74.55,16.0,2.0,0.0,6.0,4.0,94.0,0.0,0.0,0.0,0.0,20.31,116.2883915,4.395102108,267.2377072
1890,A-3100,barium dinitrate,InChI=1S/Ba.2NO3/c;2*2-1(3)4/q+2;2*-1,IWOUKMZUPDVPGQ-UHFFFAOYSA-N,[Ba++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,-0.444071386,0.0,1.0,G1,261.336,-0.859,26.4768,9.0,6.0,0.0,9.0,0.0,48.0,0.0,0.0,0.0,0.0,132.4,88.75877657,-7.2e-08,69.05865003
7635,C-1203,"xanthine;  purine-2,6-dione;  2,6(1h,3h)-purinedione","InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",LRFVTYWOQMYALW-UHFFFAOYSA-N,O=C1NC(=O)C2=C([NH]C=N2)N1,-3.87,0.0,1.0,G1,152.113,-1.0605,37.3351,11.0,3.0,3.0,6.0,0.0,56.0,2.0,0.0,0.0,2.0,94.4,59.30421622,3.146011472,490.6419937
7939,C-1777,4-ureidophenyl  acetate;  acetic acid 4-ureidophenyl ester,"InChI=1S/C9H10N2O3/c1-6(12)14-8-4-2-7(3-5-8)11-9(10)13/h2-5H,1H3,(H3,10,11,13)",RHNWGZJHWWJART-UHFFFAOYSA-N,CC(=O)OC1=CC=C(NC(N)=O)C=C1,-2.49,0.0,1.0,G1,194.19,1.1025,50.9571,14.0,3.0,2.0,5.0,2.0,74.0,1.0,0.0,0.0,1.0,81.42,80.85257177,2.679983362,310.5796288
9277,F-606,2-(carboxymethylamino)-3-phenylpropanoic acid,"InChI=1S/C11H13NO4/c13-10(14)7-12-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9,12H,6-7H2,(H,13,14)(H,15,16)",FVQDAMVODWHNOJ-UHFFFAOYSA-N,O=C(O)CNC(CC1=CC=CC=C1)C(=O)O,-2.16,0.0,1.0,G1,223.228,0.3565,57.2083,16.0,3.0,3.0,5.0,6.0,86.0,1.0,0.0,0.0,1.0,86.63,92.71748758,2.580599939,363.5071289
5986,B-2922,buminafos,"InChI=1S/C18H38NO3P/c1-4-7-15-19-18(13-11-10-12-14-18)23(20,21-16-8-5-2)22-17-9-6-3/h19H,4-17H2,1-3H3",NMBXMBCZBXUXAM-UHFFFAOYSA-N,CCCCNC1(CCCCC1)[P](=O)(OCCCC)OCCCC,-3.3105,0.0,1.0,G1,347.48,5.863,98.0532,23.0,4.0,1.0,5.0,13.0,138.0,0.0,1.0,1.0,1.0,47.56,143.1773289,2.861135826,329.1583993
5979,B-2915,"benzeneacetic acid, .alpha.-(acetyloxy)-, (r)-","InChI=1S/C10H10O4/c1-7(11)14-9(10(12)13)8-5-3-2-4-6-8/h2-6,9H,1H3,(H,12,13)/t9-/m1/s1",OBCUSTCTKLTMBX-SECBINFHSA-N,CC(=O)O[C@@H](C(O)=O)c1ccccc1,-1.2313,0.0,1.0,G1,194.186,1.3754,48.5848,14.0,3.0,1.0,4.0,3.0,74.0,1.0,0.0,0.0,1.0,63.6,81.12199476,2.889591545,331.2350519
2029,A-3348,1H-imidazole,"InChI=1S/C3H4N2/c1-2-5-3-4-1/h1-3H,(H,4,5)",RAXXELZNTBOGNW-UHFFFAOYSA-N,[nH]1ccnc1,0.968390542,0.010054909,2.0,G3,68.079,0.4097,18.5877,5.0,1.0,1.0,2.0,0.0,26.0,1.0,0.0,0.0,1.0,28.68,29.86021152,3.125,61.36993061
5651,B-2543,"3-heptanol, 2-methyl-","InChI=1S/C8H18O/c1-4-5-6-8(9)7(2)3/h7-9H,4-6H2,1-3H3",QGVFLDUEHSIZIG-UHFFFAOYSA-N,CCCCC(O)C(C)C,-1.8122,0.0,1.0,G1,130.231,2.1935,40.3698,9.0,1.0,1.0,1.0,4.0,56.0,0.0,0.0,0.0,0.0,20.23,58.08807958,3.155280084,59.58797504
6210,B-3176,pyrazoxyfen,"InChI=1S/C20H16Cl2N2O3/c1-12-18(19(26)15-9-8-14(21)10-16(15)22)20(24(2)23-12)27-11-17(25)13-6-4-3-5-7-13/h3-10H,11H2,1-2H3",FKERUJTUOYLBKB-UHFFFAOYSA-N,Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1OCC(=O)c3ccccc3,-2.6514,0.0,1.0,G1,403.265,4.52802,104.107,27.0,5.0,0.0,7.0,6.0,138.0,3.0,0.0,0.0,3.0,61.19,166.0206574,1.890164695,1013.566339
9167,F-422,"1,1-dimethyl-3-(4-propan-2-ylphenyl)urea","InChI=1S/C12H18N2O/c1-9(2)10-5-7-11(8-6-10)13-12(15)14(3)4/h5-9H,1-4H3,(H,13,15)",PUIYMUZLKQOUOZ-UHFFFAOYSA-N,CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-3.5,0.027107564,3.0,G5,206.289,2.9035,63.2367,15.0,1.0,1.0,3.0,2.0,82.0,1.0,0.0,0.0,1.0,32.34,91.09227376,2.685768989,327.9802853
9074,F-260,3-[(4-hydroxyphenyl)diazenyl]benzoic acid,"InChI=1S/C13H10N2O3/c16-12-6-4-10(5-7-12)14-15-11-3-1-2-9(8-11)13(17)18/h1-8,16H,(H,17,18)",MGQRCDWAEYGOIZ-UHFFFAOYSA-N,O=C(O)C1=CC=CC(N=NC2=CC=C(O)C=C2)=C1,-3.85,0.0,1.0,G1,242.234,3.5058,65.6841,18.0,4.0,2.0,5.0,3.0,90.0,2.0,0.0,0.0,2.0,82.25,103.0502069,2.203653088,591.4402813
9803,G-707,gentisin,"InChI=1S/C14H14O5/c1-18-8-5-10(16)13-12(6-8)19-11-3-2-7(15)4-9(11)14(13)17/h2-6,9,11-13,15-16H,1H3",DOIBQIDXMYSSJY-UHFFFAOYSA-N,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943,0.0,1.0,G1,262.261,1.5528,66.3036,19.0,5.0,2.0,5.0,1.0,100.0,0.0,1.0,3.0,3.0,75.99,109.684673,1.953148049,540.0395781
9552,F-968,4-chloro-N-(4-chlorophenyl)sulfonylbenzenesulfonamide,"InChI=1S/C12H9Cl2NO4S2/c13-9-1-5-11(6-2-9)20(16,17)15-21(18,19)12-7-3-10(14)4-8-12/h1-8,15H",ISLGMFCNZJGDTA-UHFFFAOYSA-N,O=S(=O)(NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,-2.48,0.0,1.0,G1,366.247,2.6606,80.4113,21.0,4.0,1.0,9.0,4.0,112.0,2.0,0.0,0.0,2.0,80.31,132.1664437,2.349918392,771.6353691
8536,D-508,benzotrifluoride,"InChI=1S/C7H5F3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H",GETTZEONDQJALK-UHFFFAOYSA-N,FC(F)(F)c1ccccc1,-2.511,0.2538,2.0,G3,146.111,2.7054,31.444,10.0,0.0,0.0,3.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,56.29295144,2.966043179,199.841246
2707,A-4526,N-ethylethanamine,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",HPNMFZURTQLUMO-UHFFFAOYSA-N,CCNCC,1.135850982,0.0,1.0,G1,73.139,0.6158,24.2177,5.0,1.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,12.03,33.38393955,2.190609687,11.11941548
9525,F-906,4-[4-hydroxy-3-[(methyl-(2-methylpropyl)amino)methyl]benzoyl]thiophene-2-sulfonamide,"InChI=1S/C17H22N2O4S2/c1-11(2)8-19(3)9-13-6-12(4-5-15(13)20)17(21)14-7-16(24-10-14)25(18,22)23/h4-7,10-11,20H,8-9H2,1-3H3,(H2,18,22,23)",ICZBWKGJZRHLFV-UHFFFAOYSA-N,CC(C)CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.42,0.0,1.0,G1,382.507,2.4199,98.4035,25.0,6.0,2.0,8.0,7.0,136.0,2.0,0.0,0.0,2.0,100.7,151.4997115,2.25976641,872.5230495
8020,C-1900,"3,4,5-trichlorophenoxyacetic acid","InChI=1S/C8H5Cl3O3/c9-5-1-4(14-3-7(12)13)2-6(10)8(5)11/h1-2H,3H2,(H,12,13)",DAIMSMGGQIIQPI-UHFFFAOYSA-N,OC(=O)COC1=CC(=C(Cl)C(=C1)Cl)Cl,-2.94,0.0,1.0,G1,255.484,3.1102,54.6028,14.0,2.0,1.0,6.0,3.0,76.0,1.0,0.0,0.0,1.0,46.53,95.14038711,2.841930502,341.8442913
7510,C-926,"7-hydroxy-4-oxo-4,5,6,7-tetrahydro-2-sulfamoylthieno[3,2-b]thiopyran","InChI=1S/C7H9NO4S3/c8-15(11,12)6-3-5-7(13-6)4(9)1-2-14(5)10/h3-4,9H,1-2H2,(H2,8,11,12)",XEROSHXMTSNDBW-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(S1)C(O)CC[S]2=O,-1.57,0.0,1.0,G1,267.353,-0.0598,56.5444,15.0,5.0,2.0,8.0,1.0,84.0,1.0,0.0,1.0,2.0,97.46,93.42991612,2.59637103,518.3376472
7429,C-733,"4,4'-ddd; 2,2-bis(4-chlorophenyl)-1,1-dichloroethane","InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",AHJKRLASYNVKDZ-UHFFFAOYSA-N,ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-7.2,0.3245,2.0,G3,320.046,5.929,80.241,18.0,0.0,0.0,4.0,3.0,94.0,2.0,0.0,0.0,2.0,0.0,126.4314465,2.394110503,456.8221302
6472,B-3457,thiazopyr,"InChI=1S/C16H17F5N2O2S/c1-7(2)6-8-9(15(24)25-3)11(13(17)18)23-12(16(19,20)21)10(8)14-22-4-5-26-14/h7,13H,4-6H2,1-3H3",YIJZJEYQBAAWRJ-UHFFFAOYSA-N,COC(=O)c1c(CC(C)C)c(C2=NCCS2)c(nc1C(F)F)C(F)(F)F,-5.2002,0.0,1.0,G1,396.381,4.5165,87.9395,26.0,5.0,0.0,10.0,5.0,144.0,1.0,0.0,1.0,2.0,51.55,150.7807601,2.945306893,732.3307796
